booking_id,customer_id,source,status,checkin,checkout,oyo_rooms,hotel_id,amount,discount,date
1511,189815,4,3,2/11/2017,2/12/2017,1,955,2014,426,2/6/2017
1512,120625,3,3,2/12/2017,2/13/2017,1,955,2339,495,2/7/2017
1513,119466,3,3,2/7/2017,2/8/2017,1,955,1884,398,2/6/2017
1514,92417,4,2,2/3/2017,2/4/2017,1,955,2079,440,2/2/2017
1515,18139,4,3,2/18/2017,2/19/2017,1,515,2664,563,2/17/2017
1516,73902,4,3,2/7/2017,2/8/2017,1,515,2664,563,2/7/2017
1517,10757,1,3,2/4/2017,2/5/2017,1,515,3184,673,2/2/2017
1518,159431,3,2,2/18/2017,2/19/2017,1,523,3379,858,2/18/2017
1519,114366,4,4,2/3/2017,2/4/2017,1,523,2209,468,2/3/2017
1520,13378,3,2,2/2/2017,2/3/2017,1,523,2404,508,2/1/2017
1521,21854,4,2,2/4/2017,2/5/2017,1,523,1689,,2/2/2017
1522,45876,0,2,2/14/2017,2/15/2017,1,243,2144,472,2/14/2017
1523,79732,0,3,2/5/2017,2/6/2017,1,243,2339,515,2/4/2017
1524,128016,4,4,2/11/2017,2/12/2017,1,181,2404,508,2/10/2017
1525,85993,3,2,2/22/2017,2/23/2017,1,399,2144,453,2/21/2017
1526,85993,3,3,2/21/2017,2/22/2017,1,399,2144,453,2/21/2017
1527,44291,4,2,2/21/2017,2/22/2017,1,399,2144,545,2/20/2017
1528,59866,0,2,2/9/2017,2/10/2017,1,399,2014,443,2/9/2017
1529,47054,4,2,2/3/2017,2/4/2017,1,399,2209,468,2/3/2017
1530,1731,4,2,2/2/2017,2/3/2017,1,399,1819,385,2/2/2017
1531,129346,1,2,2/18/2017,2/19/2017,4,399,12605,2666,2/14/2017
1532,183381,4,2,2/4/2017,2/5/2017,1,399,2144,453,2/3/2017
1533,6317,3,3,2/25/2017,2/26/2017,2,848,6757,1430,2/25/2017
1534,171784,3,2,2/4/2017,2/5/2017,1,848,3054,646,2/4/2017
1535,72883,4,2,2/2/2017,2/3/2017,1,848,2534,536,2/2/2017
1536,91232,0,4,3/1/2017,3/2/2017,1,131,1819,400,2/28/2017
1537,108360,4,3,2/25/2017,2/26/2017,1,131,2079,440,2/21/2017
1538,1864,4,2,2/22/2017,2/23/2017,1,131,1494,316,2/22/2017
1539,108360,4,2,2/12/2017,2/13/2017,1,131,2144,453,2/11/2017
1540,16959,3,2,2/9/2017,2/10/2017,1,131,2144,453,2/8/2017
1541,74860,4,2,2/25/2017,2/26/2017,1,653,2599,550,2/24/2017
1542,74860,4,3,3/1/2017,3/2/2017,1,653,3119,660,2/17/2017
1543,74860,4,3,2/22/2017,2/23/2017,1,653,2534,536,2/16/2017
1544,56894,4,2,2/16/2017,2/17/2017,1,653,2664,563,2/16/2017
1545,74860,4,2,2/8/2017,2/9/2017,1,653,2274,481,2/8/2017
1546,139275,4,2,2/4/2017,2/5/2017,1,653,2534,536,2/4/2017
1547,145744,4,2,2/3/2017,2/4/2017,1,653,2339,495,2/3/2017
1548,56894,4,2,2/1/2017,2/2/2017,1,653,2599,550,2/1/2017
1549,3207,1,2,2/27/2017,2/28/2017,1,346,1819,385,2/27/2017
1550,150771,4,2,2/23/2017,2/24/2017,1,346,2404,508,2/22/2017
1551,55556,4,3,2/17/2017,2/18/2017,1,346,2339,495,2/16/2017
1552,31316,3,2,2/10/2017,2/11/2017,1,346,2209,561,2/10/2017
1553,3398,3,2,2/5/2017,2/8/2017,1,346,5651,1196,2/4/2017
1554,193136,0,2,2/25/2017,2/26/2017,1,176,2600,572,2/25/2017
1555,192011,3,2,2/25/2017,2/26/2017,1,176,2315,490,2/25/2017
1556,184274,3,3,2/18/2017,2/19/2017,1,176,3419,724,2/16/2017
1557,180388,4,3,2/15/2017,2/16/2017,1,176,2209,468,2/10/2017
1558,193136,0,3,2/12/2017,2/13/2017,2,176,4186,921,2/11/2017
1559,186767,0,2,2/9/2017,2/10/2017,2,176,3117,685,2/9/2017
1560,92694,3,3,2/4/2017,2/5/2017,1,176,2729,578,2/4/2017
1561,7845,4,2,2/20/2017,2/21/2017,1,176,2011,426,2/19/2017
1562,32005,4,2,2/26/2017,2/27/2017,1,517,1884,398,2/26/2017
1563,20754,4,2,3/3/2017,3/4/2017,1,50,2664,563,2/28/2017
1564,13060,4,2,3/1/2017,3/2/2017,1,50,2404,508,2/27/2017
1565,26860,2,2,2/28/2017,3/1/2017,1,50,2469,523,2/28/2017
1566,45644,4,2,2/20/2017,2/23/2017,1,50,6821,1443,2/20/2017
1567,7443,4,2,2/18/2017,2/19/2017,1,50,3054,646,2/17/2017
1568,188409,3,2,2/17/2017,2/18/2017,1,50,3444,728,2/13/2017
1569,12484,4,3,2/22/2017,2/23/2017,1,50,2534,536,2/17/2017
1570,21219,4,2,2/8/2017,2/10/2017,1,50,5717,1210,2/8/2017
1571,57438,0,2,3/1/2017,3/3/2017,2,50,8575,2177,2/28/2017
1572,182860,3,2,2/15/2017,2/16/2017,1,447,1884,440,2/14/2017
1573,137777,4,3,2/3/2017,2/4/2017,1,447,1689,358,2/3/2017
1574,50187,4,2,2/27/2017,2/28/2017,1,578,2794,591,2/27/2017
1575,95557,4,2,2/21/2017,2/22/2017,2,578,6887,1748,2/21/2017
1576,167170,0,2,2/8/2017,2/10/2017,1,578,6367,1400,2/7/2017
1577,78708,4,2,2/21/2017,2/22/2017,1,241,1884,398,2/21/2017
1578,170646,0,2,2/15/2017,2/17/2017,1,241,3897,857,2/2/2017
1579,170646,0,2,2/13/2017,2/14/2017,1,241,1949,429,2/2/2017
1580,46095,1,2,2/5/2017,2/17/2017,1,310,29375,6214,2/3/2017
1581,190372,0,2,2/10/2017,2/11/2017,1,310,2664,586,2/10/2017
1582,114316,0,2,2/8/2017,2/9/2017,1,310,2274,501,2/7/2017
1583,165036,0,2,2/21/2017,2/22/2017,1,239,1888,416,2/20/2017
1584,79500,4,2,2/18/2017,2/20/2017,1,239,5018,1062,2/15/2017
1585,21152,0,3,2/21/2017,2/22/2017,1,239,2129,469,2/20/2017
1586,5397,1,2,2/18/2017,2/20/2017,1,239,5756,1218,2/17/2017
1587,60132,4,4,2/14/2017,2/15/2017,1,239,2267,480,2/11/2017
1588,171180,4,2,2/19/2017,2/20/2017,1,239,1888,399,2/19/2017
1589,21854,4,2,2/18/2017,2/19/2017,1,239,2405,509,2/15/2017
1590,19760,4,2,2/17/2017,2/18/2017,1,239,1888,399,2/15/2017
1591,6284,4,2,2/17/2017,2/18/2017,1,239,1888,399,2/15/2017
1592,184192,3,3,2/14/2017,2/15/2017,1,239,2794,591,2/8/2017
1593,9858,3,2,2/10/2017,2/11/2017,1,239,2426,514,2/10/2017
1594,9858,3,2,2/9/2017,2/10/2017,1,239,1941,410,2/9/2017
1595,9858,3,2,2/8/2017,2/9/2017,1,239,1641,348,2/8/2017
1596,85412,3,2,2/8/2017,2/9/2017,1,239,1888,399,2/8/2017
1597,9858,3,2,2/7/2017,2/8/2017,1,239,1695,359,2/7/2017
1598,110482,1,2,2/28/2017,3/4/2017,1,77,7472,1581,2/21/2017
1599,72186,4,3,3/4/2017,3/5/2017,1,77,2327,493,2/28/2017
1600,6085,4,2,3/3/2017,3/4/2017,1,77,2183,462,2/27/2017
1601,13359,3,2,2/27/2017,2/28/2017,1,77,1888,399,2/27/2017
1602,71382,0,2,2/20/2017,2/22/2017,1,77,4540,999,2/11/2017
1603,182292,4,2,2/20/2017,2/21/2017,1,77,1888,399,2/18/2017
1604,19795,4,2,2/20/2017,2/21/2017,1,77,1888,399,2/18/2017
1605,51090,4,3,2/19/2017,2/20/2017,1,77,2035,430,2/18/2017
1606,33581,4,2,2/18/2017,2/19/2017,1,77,2729,578,2/10/2017
1607,47276,3,3,2/18/2017,2/19/2017,1,77,3229,820,2/17/2017
1608,36152,3,2,2/16/2017,2/17/2017,1,77,2006,425,2/16/2017
1609,20223,3,2,2/16/2017,2/17/2017,1,77,1993,421,2/15/2017
1610,78708,4,3,2/17/2017,2/19/2017,1,77,5132,1086,2/13/2017
1611,36152,3,2,2/15/2017,2/16/2017,1,77,1942,411,2/15/2017
1612,63082,4,3,2/15/2017,2/16/2017,1,77,2233,473,2/15/2017
1613,93801,4,2,2/14/2017,2/15/2017,1,77,2220,470,2/11/2017
1614,147059,3,2,2/12/2017,2/13/2017,1,77,2239,474,2/12/2017
1615,13380,3,3,2/9/2017,2/10/2017,1,77,1976,418,2/6/2017
1616,6085,4,2,2/7/2017,2/8/2017,1,77,1999,424,2/4/2017
1617,68265,0,3,2/4/2017,2/5/2017,1,77,2443,620,2/2/2017
1618,99396,4,2,2/23/2017,2/24/2017,1,364,2404,508,2/21/2017
1619,11025,4,2,2/19/2017,2/20/2017,1,364,1884,398,2/19/2017
1620,11025,4,2,2/18/2017,2/19/2017,1,364,2079,440,2/18/2017
1621,116510,0,2,2/13/2017,2/14/2017,1,364,1884,415,2/11/2017
1622,189815,4,3,3/4/2017,3/5/2017,1,364,1906,404,2/12/2017
1623,110482,1,2,2/20/2017,2/25/2017,1,58,9744,2061,2/16/2017
1624,93374,0,2,2/21/2017,2/24/2017,1,58,5795,1275,2/20/2017
1625,93374,0,2,2/20/2017,2/21/2017,1,58,1884,415,2/20/2017
1626,15900,3,2,2/12/2017,2/13/2017,1,58,2209,468,2/12/2017
1627,85412,3,2,2/1/2017,2/2/2017,1,58,2599,550,2/1/2017
1628,27112,4,2,3/4/2017,3/6/2017,1,448,6237,1320,2/20/2017
1629,113889,0,2,2/27/2017,2/28/2017,1,448,1754,386,2/27/2017
1630,109602,0,3,2/24/2017,2/25/2017,1,448,2664,586,2/24/2017
1631,156140,1,3,2/14/2017,2/15/2017,1,448,2534,536,2/13/2017
1632,24964,4,2,2/10/2017,2/11/2017,1,448,2079,440,2/10/2017
1633,23493,4,2,2/28/2017,3/1/2017,1,417,2370,602,2/28/2017
1634,145838,3,2,2/22/2017,2/23/2017,1,417,1776,376,2/22/2017
1635,67747,4,2,2/18/2017,2/20/2017,1,417,3463,733,2/11/2017
1636,153758,3,3,2/20/2017,2/21/2017,1,417,1732,366,2/17/2017
1637,86889,4,3,2/18/2017,2/19/2017,1,417,1732,366,2/1/2017
1638,146622,4,2,2/17/2017,2/18/2017,1,417,2259,479,2/17/2017
1639,146622,4,2,2/16/2017,2/17/2017,1,417,2649,561,2/16/2017
1640,32189,3,2,2/14/2017,2/15/2017,1,417,2596,549,2/14/2017
1641,7105,4,2,2/11/2017,2/12/2017,1,417,2816,596,2/10/2017
1642,10965,3,2,2/11/2017,2/12/2017,1,417,2603,551,2/11/2017
1643,13605,4,2,2/9/2017,2/10/2017,1,417,2204,466,2/9/2017
1644,45089,4,3,2/12/2017,2/13/2017,1,417,1732,366,2/3/2017
1645,145838,3,2,2/8/2017,2/9/2017,1,417,2038,431,2/8/2017
1646,3772,3,3,2/11/2017,2/12/2017,1,417,1732,366,2/4/2017
1647,182573,4,3,2/9/2017,2/10/2017,1,417,1921,407,2/8/2017
1648,68109,4,2,2/7/2017,2/8/2017,1,417,2025,429,2/7/2017
1649,13378,3,3,2/15/2017,2/16/2017,1,417,2625,556,2/13/2017
1650,68109,4,3,2/7/2017,2/8/2017,1,417,1760,373,2/7/2017
1651,9560,0,3,3/1/2017,3/2/2017,1,365,1364,,2/28/2017
1652,10965,3,3,2/11/2017,2/12/2017,1,365,2144,,2/10/2017
1653,3145,0,2,2/5/2017,2/6/2017,1,365,1884,,2/5/2017
1654,8066,3,3,2/5/2017,2/6/2017,1,365,1884,,2/5/2017
1655,6006,3,3,2/27/2017,2/28/2017,1,522,2404,508,2/26/2017
1656,38145,1,2,2/25/2017,2/26/2017,1,522,2469,523,2/24/2017
1657,144056,4,2,2/21/2017,2/22/2017,1,522,2339,495,2/20/2017
1658,54134,1,4,2/20/2017,2/21/2017,1,522,2274,481,2/19/2017
1659,58858,0,2,2/17/2017,2/19/2017,1,522,5457,1200,2/17/2017
1660,144056,4,3,2/15/2017,2/16/2017,1,522,2599,550,2/14/2017
1661,19588,3,2,2/14/2017,2/15/2017,1,522,2469,627,2/13/2017
1662,42513,4,3,2/16/2017,2/17/2017,1,323,2274,578,2/13/2017
1663,52262,4,3,2/5/2017,2/6/2017,1,323,2274,481,2/4/2017
1664,190525,4,2,2/3/2017,2/4/2017,1,323,2339,594,2/3/2017
1665,191386,3,2,2/8/2017,2/11/2017,1,655,9551,2021,2/8/2017
1666,40195,4,2,2/4/2017,2/5/2017,1,262,2274,481,2/4/2017
1667,70944,4,2,2/25/2017,2/26/2017,2,478,4677,990,2/25/2017
1668,86456,4,2,2/14/2017,2/16/2017,1,702,4092,1038,2/11/2017
1669,46167,1,2,2/26/2017,2/28/2017,1,996,6107,1293,2/10/2017
1670,154852,1,2,2/27/2017,2/28/2017,1,996,2794,591,2/26/2017
1671,61550,4,3,2/4/2017,2/6/2017,1,996,6627,1403,2/1/2017
1672,27328,4,2,3/17/2017,3/20/2017,1,997,14360,3038,2/26/2017
1673,17784,4,3,4/10/2017,4/12/2017,1,997,7277,1847,2/15/2017
1674,115233,1,2,2/24/2017,2/26/2017,1,843,10527,2228,2/15/2017
1675,76269,4,3,2/15/2017,2/16/2017,2,998,7537,1595,2/15/2017
1676,76786,0,3,2/14/2017,2/15/2017,1,808,2144,545,2/13/2017
1677,155069,3,2,2/8/2017,2/9/2017,1,808,2274,481,2/7/2017
1678,155069,0,3,2/8/2017,2/9/2017,1,808,2274,501,2/7/2017
1679,60864,4,2,3/14/2017,3/16/2017,1,609,10527,2228,2/9/2017
1680,180438,3,3,2/4/2017,2/5/2017,1,703,2989,633,2/1/2017
1681,153945,1,2,2/18/2017,2/19/2017,6,979,25732,5444,2/5/2017
1682,63731,3,2,2/9/2017,2/10/2017,1,984,2469,523,2/8/2017
1683,180438,1,3,3/4/2017,3/5/2017,1,342,2664,563,2/24/2017
1684,131261,3,2,2/21/2017,2/22/2017,1,342,2534,536,2/21/2017
1685,79434,0,2,2/11/2017,2/12/2017,1,342,3639,801,2/10/2017
1686,131261,3,2,2/11/2017,2/12/2017,1,345,2989,633,2/11/2017
1687,153931,4,3,2/22/2017,2/23/2017,1,704,2079,440,2/5/2017
1688,122969,1,2,2/14/2017,2/15/2017,1,704,2144,453,2/2/2017
1689,68193,3,3,2/17/2017,2/21/2017,1,704,8705,1841,2/2/2017
1690,128795,4,2,2/5/2017,2/6/2017,1,704,2079,440,2/5/2017
1691,148025,0,2,2/28/2017,3/1/2017,1,704,1594,351,2/28/2017
1692,50396,1,2,2/21/2017,2/22/2017,1,689,3899,825,2/20/2017
1693,142597,3,2,2/21/2017,2/22/2017,1,626,2014,426,2/21/2017
1694,142597,3,2,2/21/2017,2/22/2017,1,626,2534,536,2/21/2017
1695,143278,3,2,2/19/2017,2/21/2017,1,626,3832,811,2/19/2017
1696,191118,1,3,2/3/2017,2/4/2017,1,626,1754,371,2/2/2017
1697,60211,1,3,2/6/2017,2/7/2017,1,666,2469,523,2/4/2017
1698,63372,4,2,2/8/2017,2/9/2017,1,628,1903,403,2/8/2017
1699,16812,3,3,2/7/2017,2/8/2017,1,628,1392,295,2/2/2017
1700,41895,4,3,2/10/2017,2/11/2017,1,628,2796,592,2/9/2017
1701,178207,4,3,2/4/2017,2/5/2017,1,628,2405,509,2/4/2017
1702,197147,4,3,2/3/2017,2/5/2017,2,628,8991,2283,2/1/2017
1703,52447,0,3,2/15/2017,2/16/2017,1,628,2136,470,2/3/2017
1704,194653,3,2,2/17/2017,2/18/2017,1,599,1869,396,2/17/2017
1705,60395,4,2,2/26/2017,2/27/2017,1,169,1169,248,2/26/2017
1706,60395,4,2,2/25/2017,2/26/2017,1,169,1364,288,2/25/2017
1707,3288,0,3,2/24/2017,2/26/2017,1,169,3637,800,2/23/2017
1708,97745,4,4,2/14/2017,2/15/2017,1,724,2339,495,2/14/2017
1709,87734,4,2,2/5/2017,2/6/2017,1,724,2339,495,2/5/2017
1710,138423,2,2,2/8/2017,2/10/2017,1,862,3471,735,2/6/2017
1711,183351,0,2,2/8/2017,2/9/2017,3,862,5019,1104,2/8/2017
1712,195965,4,2,2/7/2017,2/8/2017,1,249,1884,398,2/7/2017
1713,45817,1,4,2/12/2017,2/13/2017,2,123,4287,908,2/11/2017
1714,145809,4,2,2/12/2017,2/13/2017,1,123,1689,358,2/12/2017
1715,121461,4,3,2/17/2017,2/18/2017,2,507,5327,1128,2/16/2017
1716,121461,4,3,2/16/2017,2/17/2017,2,507,4807,1018,2/13/2017
1717,55143,3,2,2/20/2017,2/21/2017,1,192,3704,783,2/20/2017
1718,96803,1,2,2/8/2017,2/11/2017,1,192,8510,1801,2/6/2017
1719,45569,4,2,2/14/2017,2/15/2017,1,514,2664,677,2/14/2017
1720,45569,4,3,2/14/2017,2/15/2017,1,514,2144,545,2/14/2017
1721,168301,3,2,2/11/2017,2/12/2017,1,514,2339,495,2/11/2017
1722,168301,3,2,2/10/2017,2/11/2017,1,514,2144,453,2/10/2017
1723,168301,3,2,2/9/2017,2/10/2017,1,514,1949,413,2/8/2017
1724,55143,3,2,2/4/2017,2/5/2017,1,758,3314,701,2/4/2017
1725,50009,0,2,2/13/2017,2/15/2017,1,541,7602,1672,2/13/2017
1726,10815,4,2,2/24/2017,2/26/2017,1,932,4157,880,2/23/2017
1727,65242,4,3,2/12/2017,2/13/2017,1,932,1494,316,2/10/2017
1728,4473,4,3,2/11/2017,2/12/2017,1,932,2144,545,2/10/2017
1729,121698,3,2,2/27/2017,2/28/2017,1,124,2354,597,2/26/2017
1730,8066,3,2,2/26/2017,2/27/2017,1,919,1754,371,2/26/2017
1731,37171,4,2,2/3/2017,2/4/2017,1,919,1689,358,2/2/2017
1732,43966,4,2,2/6/2017,2/7/2017,1,753,1685,356,2/6/2017
1733,133407,3,2,2/8/2017,2/10/2017,1,687,5717,1210,2/7/2017
1734,87373,3,3,2/15/2017,2/17/2017,1,373,4352,921,2/15/2017
1735,3846,4,3,2/23/2017,2/24/2017,1,294,1608,340,2/23/2017
1736,113931,1,2,3/16/2017,3/18/2017,1,329,13387,2833,2/13/2017
1737,192450,4,2,2/19/2017,2/20/2017,1,407,5459,1386,2/19/2017
1738,292,3,2,2/14/2017,2/15/2017,1,407,5719,1210,2/14/2017
1739,127171,2,3,3/10/2017,3/20/2017,1,534,87737,18560,2/20/2017
1740,127171,0,3,3/14/2017,3/15/2017,1,566,7539,1659,2/27/2017
1741,127171,0,3,3/16/2017,3/18/2017,1,566,15662,3445,2/27/2017
1742,127171,0,3,3/15/2017,3/16/2017,1,566,7539,1659,2/27/2017
1743,127171,0,3,3/10/2017,3/14/2017,1,566,31325,6892,2/27/2017
1744,127171,1,2,3/7/2017,3/10/2017,1,566,24761,5238,2/5/2017
1745,127171,0,3,3/15/2017,3/16/2017,1,566,8384,1845,2/21/2017
1746,47396,0,2,3/2/2017,3/6/2017,1,750,10135,2230,2/28/2017
1747,69881,0,3,3/4/2017,3/5/2017,1,750,3379,744,2/17/2017
1748,22782,4,2,2/21/2017,2/22/2017,1,750,2209,561,2/21/2017
1749,145776,4,3,2/7/2017,2/8/2017,1,750,2599,550,2/6/2017
1750,25734,2,3,2/4/2017,2/5/2017,1,750,2989,633,2/3/2017
1751,78706,1,2,2/2/2017,2/3/2017,1,750,1949,413,2/2/2017
1752,134014,4,3,2/19/2017,2/20/2017,1,235,3062,648,2/19/2017
1753,72844,4,2,2/18/2017,2/19/2017,1,235,4593,971,2/17/2017
1754,57004,4,2,2/9/2017,2/10/2017,1,235,3286,695,2/7/2017
1755,182807,4,4,2/4/2017,2/5/2017,1,235,2990,759,2/4/2017
1756,78447,4,3,3/11/2017,3/13/2017,1,235,7322,1549,2/25/2017
1757,4141,1,2,2/26/2017,3/1/2017,1,136,12476,2639,2/24/2017
1758,90622,4,2,2/20/2017,2/21/2017,1,136,5654,1196,2/20/2017
1759,102793,1,2,2/16/2017,2/17/2017,1,136,5199,1100,2/16/2017
1760,169109,3,2,2/6/2017,2/7/2017,1,136,4159,880,2/6/2017
1761,106720,1,3,2/21/2017,2/23/2017,1,223,9682,2048,2/20/2017
1762,148880,0,2,2/27/2017,2/28/2017,2,538,11957,3035,2/27/2017
1763,148880,0,2,2/28/2017,3/1/2017,2,538,11892,2616,2/28/2017
1764,54504,4,3,3/3/2017,3/6/2017,1,226,7796,,2/14/2017
1765,46179,4,3,2/27/2017,2/28/2017,1,226,2144,,2/6/2017
1766,121362,4,3,4/15/2017,4/18/2017,1,226,6821,,2/15/2017
1767,21716,4,2,3/2/2017,3/3/2017,1,267,5654,1196,2/28/2017
1768,21366,0,2,2/23/2017,2/24/2017,1,267,5199,1144,2/23/2017
1769,71996,0,3,2/19/2017,2/22/2017,1,267,17351,3817,2/16/2017
1770,21716,4,2,2/15/2017,2/16/2017,1,267,5524,1168,2/4/2017
1771,179612,4,3,2/11/2017,2/13/2017,1,267,15077,3190,2/11/2017
1772,182491,0,3,3/26/2017,3/27/2017,1,234,3509,891,2/25/2017
1773,182491,1,2,2/26/2017,2/27/2017,1,234,3444,728,2/25/2017
1774,84630,1,2,2/28/2017,3/6/2017,1,885,16240,3435,2/28/2017
1775,85093,4,2,2/18/2017,2/19/2017,1,885,2794,591,2/18/2017
1776,199279,0,3,2/26/2017,2/28/2017,1,335,6162,1355,2/25/2017
1777,132205,0,3,3/1/2017,3/2/2017,1,800,3868,851,2/26/2017
1778,9133,3,2,2/24/2017,2/25/2017,2,800,7233,1530,2/24/2017
1779,186259,0,2,2/19/2017,2/21/2017,1,800,7363,1620,2/19/2017
1780,127745,0,2,2/16/2017,2/18/2017,1,800,5983,1317,2/15/2017
1781,165107,4,2,2/15/2017,2/17/2017,1,800,8388,1774,2/12/2017
1782,49454,4,4,2/5/2017,2/6/2017,1,800,2582,547,2/5/2017
1783,106210,0,2,2/28/2017,3/1/2017,1,188,2404,529,2/27/2017
1784,106210,0,4,2/1/2017,2/2/2017,1,188,2664,586,2/1/2017
1785,104160,1,2,3/16/2017,3/18/2017,1,117,12997,2750,2/22/2017
1786,104160,0,2,3/16/2017,3/17/2017,4,117,25995,5719,2/17/2017
1787,186499,0,2,2/27/2017,2/28/2017,1,117,3444,875,2/27/2017
1788,104160,1,3,2/22/2017,2/23/2017,5,117,23719,5017,2/17/2017
1789,69059,4,2,2/10/2017,2/11/2017,2,117,9747,2063,2/6/2017
1790,106583,1,2,2/23/2017,2/24/2017,1,68,4484,948,2/15/2017
1791,117555,3,3,2/20/2017,2/22/2017,1,68,9617,2035,2/13/2017
1792,143110,4,2,2/10/2017,2/11/2017,1,68,4744,1003,2/10/2017
1793,166300,3,2,2/4/2017,2/5/2017,1,501,4939,1045,2/2/2017
1794,166300,0,2,2/5/2017,2/6/2017,1,501,4939,1087,2/5/2017
1795,41023,1,3,2/21/2017,2/22/2017,1,325,3444,728,2/20/2017
1796,13678,3,2,2/24/2017,2/25/2017,1,879,6564,1388,2/23/2017
1797,44087,4,3,2/20/2017,2/24/2017,1,186,18455,4685,2/20/2017
1798,66108,4,3,2/26/2017,2/27/2017,1,111,3119,660,2/21/2017
1799,22844,4,2,2/19/2017,2/20/2017,1,111,2664,563,2/14/2017
1800,108885,4,3,2/19/2017,2/20/2017,1,567,5524,1168,2/18/2017
1801,17092,4,2,3/4/2017,3/5/2017,1,500,2144,453,2/27/2017
1802,94430,0,3,2/25/2017,2/28/2017,1,500,6626,1458,2/22/2017
1803,137573,1,3,2/23/2017,2/24/2017,1,500,2144,453,2/23/2017
1804,31449,3,3,4/3/2017,4/9/2017,1,261,15974,3379,2/28/2017
1805,31449,3,2,2/25/2017,2/26/2017,2,261,5977,1265,2/25/2017
1806,189022,4,2,2/15/2017,2/16/2017,1,261,2014,426,2/15/2017
1807,54065,4,2,2/26/2017,2/27/2017,1,59,2014,426,2/26/2017
1808,27527,4,3,2/20/2017,2/21/2017,1,59,1819,385,2/20/2017
1809,17106,0,2,2/26/2017,2/27/2017,1,59,2079,458,2/25/2017
1810,54065,4,2,2/12/2017,2/13/2017,1,59,2664,563,2/12/2017
1811,141064,3,3,2/8/2017,2/9/2017,1,59,1949,413,2/4/2017
1812,15620,1,2,2/7/2017,2/8/2017,1,59,1949,413,2/6/2017
1813,183032,4,3,2/7/2017,2/8/2017,1,59,1949,413,2/6/2017
1814,68922,4,2,2/4/2017,2/5/2017,1,59,2079,440,2/3/2017
1815,173334,4,2,2/2/2017,2/3/2017,1,59,2079,440,2/2/2017
1816,101446,4,4,2/26/2017,2/27/2017,1,670,2274,481,2/26/2017
1817,101446,4,3,2/26/2017,2/27/2017,1,670,2274,481,2/26/2017
1818,27435,3,3,2/17/2017,2/18/2017,2,670,5197,1100,2/17/2017
1819,135873,0,2,2/23/2017,2/24/2017,1,324,2404,529,2/23/2017
1820,135873,0,2,2/21/2017,2/23/2017,1,324,4157,914,2/21/2017
1821,44199,3,2,2/6/2017,2/7/2017,1,217,2274,578,2/6/2017
1822,71704,3,2,2/5/2017,2/6/2017,1,217,2144,453,2/5/2017
1823,51525,0,2,2/16/2017,2/20/2017,1,574,11887,2615,2/16/2017
1824,107622,3,2,2/15/2017,2/16/2017,1,574,2664,677,2/15/2017
1825,162727,1,2,2/13/2017,2/14/2017,1,574,3184,673,2/2/2017
1826,71428,3,2,2/10/2017,2/13/2017,1,574,7925,1676,2/10/2017
1827,167227,4,3,2/6/2017,2/7/2017,1,574,2404,508,2/6/2017
1828,14674,3,3,2/28/2017,3/1/2017,1,162,2508,530,2/27/2017
1829,140493,4,3,2/27/2017,2/28/2017,2,162,3536,748,2/27/2017
1830,140493,4,3,2/27/2017,2/28/2017,2,162,3536,748,2/27/2017
1831,182991,4,2,2/24/2017,2/25/2017,1,162,2657,562,2/24/2017
1832,140493,4,3,2/22/2017,2/23/2017,2,162,4966,1051,2/22/2017
1833,140493,4,4,2/21/2017,2/22/2017,2,162,3744,792,2/21/2017
1834,140493,4,3,2/21/2017,2/22/2017,2,162,5647,1195,2/21/2017
1835,140493,4,4,2/16/2017,2/17/2017,1,162,2649,561,2/15/2017
1836,140493,4,3,2/23/2017,2/25/2017,2,162,12449,2633,2/22/2017
1837,140493,4,4,2/8/2017,2/9/2017,2,162,4368,924,2/8/2017
1838,197630,0,3,2/12/2017,2/13/2017,1,162,2166,476,2/8/2017
1839,46857,1,2,2/7/2017,2/8/2017,1,162,3851,815,2/6/2017
1840,129376,0,2,2/5/2017,2/6/2017,1,162,2852,627,2/4/2017
1841,33926,4,2,2/26/2017,2/27/2017,1,203,2599,660,2/19/2017
1842,33926,4,3,2/26/2017,2/27/2017,1,203,2599,550,2/16/2017
1843,112619,4,3,2/9/2017,2/10/2017,1,203,2729,578,2/8/2017
1844,106295,4,2,2/17/2017,2/18/2017,1,203,2924,743,2/9/2017
1845,162727,1,3,2/14/2017,2/15/2017,1,203,3119,660,2/2/2017
1846,112619,4,3,2/13/2017,2/14/2017,1,203,2794,591,2/10/2017
1847,112619,4,3,2/10/2017,2/11/2017,1,203,3054,646,2/7/2017
1848,55815,4,2,2/6/2017,2/7/2017,1,651,2469,523,2/6/2017
1849,114490,3,2,2/3/2017,2/4/2017,1,651,2079,440,2/3/2017
1850,133115,4,2,2/12/2017,2/13/2017,1,651,2144,453,2/12/2017
1851,8380,4,2,2/26/2017,3/3/2017,1,287,11174,2364,2/25/2017
1852,67635,4,3,2/18/2017,2/19/2017,1,569,2989,759,2/17/2017
1853,8611,4,2,2/24/2017,2/26/2017,1,44,5847,1238,2/23/2017
1854,50957,2,4,2/15/2017,2/16/2017,1,44,2599,550,2/15/2017
1855,58871,0,2,2/15/2017,2/16/2017,1,44,2339,1181,2/15/2017
1856,8380,4,4,2/13/2017,2/14/2017,1,44,2144,,2/13/2017
